dep1	num1	dep2	num2	blank	dr	title	is_cancelled	is_closed	professor1	professor2	professor3	pid1	pid2	pid3	cid	
dep1:POL	num1:431	dep2:LAS	num2:431	blank:	dr:SA	title:Seminar in Comparative Politics	is_cancelled:N	is_closed:N	professor1:Grigore Pop-Eleches	professor2:	professor3:	pid1:960019755	pid2:	pid3:	cid:009571	
dep1:POL	num1:423	dep2:	num2:	blank:	dr:SA	title:Seminar in American Politics	is_cancelled:N	is_closed:N	professor1:Charles M. Cameron	professor2:	professor3:	pid1:000078706	pid2:	pid3:	cid:009187	
dep1:POL	num1:411	dep2:	num2:	blank:	dr:EM	title:Seminar in Political Theory	is_cancelled:N	is_closed:N	professor1:Jennifer C. Rubenstein	professor2:	professor3:	pid1:210085168	pid2:	pid3:	cid:005368	
dep1:POL	num1:392	dep2:	num2:	blank:	dr:SA	title:American Foreign Policy	is_cancelled:N	is_closed:N	professor1:G. John Ikenberry	professor2:	professor3:	pid1:010004399	pid2:	pid3:	cid:005358	
dep1:POL	num1:383	dep2:	num2:	blank:	dr:SA	title:International Cooperation	is_cancelled:N	is_closed:N	professor1:Anne E. Sartori	professor2:	professor3:	pid1:210098302	pid2:	pid3:	cid:005352	
dep1:POL	num1:380	dep2:	num2:	blank:	dr:SA	title:Human Rights	is_cancelled:N	is_closed:N	professor1:Gary J. Bass	professor2:	professor3:	pid1:110098090	pid2:	pid3:	cid:009971	
dep1:POL	num1:375	dep2:	num2:	blank:	dr:SA	title:Politics after Communism	is_cancelled:N	is_closed:N	professor1:Grigore Pop-Eleches	professor2:	professor3:	pid1:960019755	pid2:	pid3:	cid:005349	
dep1:POL	num1:366	dep2:	num2:	blank:	dr:SA	title:Politics in Africa	is_cancelled:N	is_closed:N	professor1:Jennifer A. Widner	professor2:	professor3:	pid1:960049300	pid2:	pid3:	cid:005343	
dep1:POL	num1:358	dep2:	num2:	blank:	dr:SA	title:State, Nation, and Cultural Identity	is_cancelled:N	is_closed:N	professor1:Mark R. Beissinger	professor2:	professor3:	pid1:960211926	pid2:	pid3:	cid:010260	
dep1:POL	num1:342	dep2:WOM	num2:342	blank:	dr:SA	title:The Politics of Gender and Sexuality	is_cancelled:N	is_closed:N	professor1:Beth K. Jamieson	professor2:	professor3:	pid1:410098529	pid2:	pid3:	cid:010258	
dep1:POL	num1:347	dep2:	num2:	blank:	dr:QR	title:Mathematical Models in the Study of Politics	is_cancelled:N	is_closed:N	professor1:Adam H. Meirowitz	professor2:	professor3:	pid1:110081014	pid2:	pid3:	cid:005330	
dep1:POL	num1:552	dep2:	num2:	blank:	dr:	title:Theories of International Politics	is_cancelled:N	is_closed:N	professor1:Joanne S. Gowa	professor2:	professor3:	pid1:010018977	pid2:	pid3:	cid:005423	
dep1:POL	num1:505	dep2:	num2:	blank:	dr:	title:Introduction to Quantitative Empirical Methods	is_cancelled:N	is_closed:N	professor1:Kristopher W. Ramsay	professor2:	professor3:	pid1:960049868	pid2:	pid3:	cid:008989	
dep1:POL	num1:584	dep2:ECO	num2:576	blank:	dr:	title:Foundations of Political Economy	is_cancelled:N	is_closed:N	professor1:Thomas Romer	professor2:	professor3:	pid1:010020066	pid2:	pid3:	cid:008569	
dep1:POL	num1:571	dep2:	num2:	blank:	dr:	title:Quantitative Analysis I	is_cancelled:N	is_closed:N	professor1:Joshua D. Clinton	professor2:	professor3:	pid1:960019726	pid2:	pid3:	cid:005436	
dep1:POL	num1:573	dep2:SOC	num2:576	blank:	dr:	title:Quantitative Analysis III:Applied Bayesian Data Analysis	is_cancelled:N	is_closed:N	professor1:John B. Londregan	professor2:	professor3:	pid1:010020341	pid2:	pid3:	cid:008559	
dep1:POL	num1:575	dep2:	num2:	blank:	dr:	title:Formal Political Analysis I	is_cancelled:N	is_closed:N	professor1:Adam H. Meirowitz	professor2:	professor3:	pid1:110081014	pid2:	pid3:	cid:005438	
dep1:POL	num1:565	dep2:	num2:	blank:	dr:	title:Theories of Judicial Review	is_cancelled:N	is_closed:N	professor1:Keith E. Whittington	professor2:	professor3:	pid1:410082760	pid2:	pid3:	cid:005435	
dep1:POL	num1:513	dep2:	num2:	blank:	dr:	title:Modern Political Theory	is_cancelled:N	is_closed:N	professor1:Sankar   Muthu	professor2:	professor3:	pid1:960034348	pid2:	pid3:	cid:005385	
dep1:POL	num1:517	dep2:	num2:	blank:	dr:	title:International Political Theory	is_cancelled:N	is_closed:N	professor1:Charles R. Beitz	professor2:	professor3:	pid1:110098108	pid2:	pid3:	cid:008295	
dep1:POL	num1:364	dep2:	num2:	blank:	dr:SA	title:Political Systems of the Middle East	is_cancelled:N	is_closed:N	professor1:Chibli Mallat	professor2:	professor3:	pid1:960237690	pid2:	pid3:	cid:005341	
dep1:POL	num1:597	dep2:	num2:	blank:	dr:	title:Research Seminars	is_cancelled:N	is_closed:N	professor1:	professor2:	professor3:	pid1:	pid2:	pid3:	cid:009534	
dep1:POL	num1:596	dep2:	num2:	blank:	dr:	title:Research Seminar	is_cancelled:N	is_closed:N	professor1:	professor2:	professor3:	pid1:	pid2:	pid3:	cid:005447	
dep1:POL	num1:595	dep2:	num2:	blank:	dr:	title:Research Seminar	is_cancelled:N	is_closed:N	professor1:	professor2:	professor3:	pid1:	pid2:	pid3:	cid:005446	
dep1:POL	num1:594	dep2:	num2:	blank:	dr:	title:Research Seminar	is_cancelled:N	is_closed:N	professor1:	professor2:	professor3:	pid1:	pid2:	pid3:	cid:005445	
dep1:POL	num1:593	dep2:	num2:	blank:	dr:	title:Research Seminar	is_cancelled:N	is_closed:N	professor1:	professor2:	professor3:	pid1:	pid2:	pid3:	cid:005444	
dep1:POL	num1:548	dep2:	num2:	blank:	dr:	title:Political Psychology	is_cancelled:N	is_closed:N	professor1:Tali Mendelberg	professor2:	professor3:	pid1:010053029	pid2:	pid3:	cid:005440	
dep1:POL	num1:583	dep2:	num2:	blank:	dr:	title:Democratic Theory and Public Policy	is_cancelled:N	is_closed:N	professor1:Christopher H. Achen	professor2:Larry M. Bartels	professor3:	pid1:960009976	pid2:010020400	pid3:	cid:009210	
dep1:POL	num1:525	dep2:	num2:	blank:	dr:	title:Comparative Bureaucracy	is_cancelled:N	is_closed:N	professor1:Ezra N. Suleiman	professor2:	professor3:	pid1:010004037	pid2:	pid3:	cid:005396	
dep1:POL	num1:592	dep2:	num2:	blank:	dr:	title:Social Movements and Contentious Politics	is_cancelled:N	is_closed:N	professor1:Mark R. Beissinger	professor2:	professor3:	pid1:960211926	pid2:	pid3:	cid:010297	
dep1:POL	num1:538	dep2:	num2:	blank:	dr:	title:Comparative Political Behavior	is_cancelled:N	is_closed:N	professor1:Markus Prior	professor2:	professor3:	pid1:960020561	pid2:	pid3:	cid:010296	
dep1:POL	num1:500	dep2:	num2:	blank:	dr:	title:Research Methods	is_cancelled:N	is_closed:N	professor1:Robert O. Keohane	professor2:	professor3:	pid1:020093559	pid2:	pid3:	cid:005379	
dep1:POL	num1:325	dep2:	num2:	blank:	dr:SA	title:The Presidency and Executive Power	is_cancelled:N	is_closed:N	professor1:David E. Lewis	professor2:	professor3:	pid1:960014005	pid2:	pid3:	cid:005309	
dep1:POL	num1:318	dep2:	num2:	blank:	dr:SA	title:Law and Society	is_cancelled:N	is_closed:N	professor1:Kenneth I. Kersch	professor2:	professor3:	pid1:960007594	pid2:	pid3:	cid:005302	
dep1:POL	num1:314	dep2:	num2:	blank:	dr:SA	title:American Constitutional Development	is_cancelled:N	is_closed:N	professor1:Keith E. Whittington	professor2:	professor3:	pid1:410082760	pid2:	pid3:	cid:009364	
dep1:POR	num1:108	dep2:	num2:	blank:	dr:	title:Introductory Brazilian Portuguese	is_cancelled:N	is_closed:N	professor1:Nicola T. Cooney	professor2:	professor3:	pid1:960034964	pid2:	pid3:	cid:005536	
dep1:POR	num1:561	dep2:	num2:	blank:	dr:	title:Modern Brazilian Literature	is_cancelled:N	is_closed:N	professor1:Jussara M. Quadros	professor2:	professor3:	pid1:510106785	pid2:	pid3:	cid:008093	
dep1:POR	num1:301	dep2:LAS	num2:303	blank:	dr:LA	title:Modern Brazilian Literature and Culture	is_cancelled:N	is_closed:N	professor1:Jussara M. Quadros	professor2:	professor3:	pid1:510106785	pid2:	pid3:	cid:005539	
dep1:POR	num1:209	dep2:	num2:	blank:	dr:	title:Portuguese Cultural Themes	is_cancelled:N	is_closed:N	professor1:Megwen M. Loveless	professor2:	professor3:	pid1:960067604	pid2:	pid3:	cid:010315	
dep1:POR	num1:109	dep2:	num2:	blank:	dr:	title:Intermediate Brazilian Portuguese	is_cancelled:N	is_closed:N	professor1:Nicola T. Cooney	professor2:	professor3:	pid1:960034964	pid2:	pid3:	cid:009103	
dep1:POR	num1:208	dep2:	num2:	blank:	dr:	title:Portuguese in Context: Studies in Language and Style	is_cancelled:N	is_closed:N	professor1:Nicola T. Cooney	professor2:	professor3:	pid1:960034964	pid2:	pid3:	cid:009104	
dep1:PSY	num1:591A	dep2:	num2:	blank:	dr:	title:Ethical Issues in Scientific Research	is_cancelled:N	is_closed:N	professor1:Charles G. Gross	professor2:	professor3:	pid1:010000877	pid2:	pid3:	cid:010094	
dep1:PSY	num1:417	dep2:	num2:	blank:	dr:EC	title:The Neural Basis of Goal-Directed Behavior	is_cancelled:N	is_closed:N	professor1:Matthew M. Botvinick	professor2:	professor3:	pid1:960223435	pid2:	pid3:	cid:010312	
dep1:PSY	num1:237	dep2:PHI	num2:237	blank:	dr:EC	title:The Psychology and Philosophy of Rationality	is_cancelled:N	is_closed:N	professor1:Eldar Shafir	professor2:Philip N. Johnson-Laird	professor3:Gilbert H. Harman	pid1:010005455	pid2:010006252	pid3:010000030	cid:005585	
dep1:PSY	num1:504	dep2:	num2:	blank:	dr:	title:Experimental Design and Analysis in Psychological Research	is_cancelled:N	is_closed:N	professor1:Andrew R. Conway	professor2:	professor3:	pid1:960054162	pid2:	pid3:	cid:005665	
dep1:PSY	num1:254	dep2:	num2:	blank:	dr:EC	title:Developmental Psychology	is_cancelled:N	is_closed:N	professor1:Michael D. Litchman	professor2:	professor3:	pid1:960034173	pid2:	pid3:	cid:005590	
dep1:PSY	num1:549	dep2:	num2:	blank:	dr:	title:Social Cognition, from Brains to Culture	is_cancelled:N	is_closed:N	professor1:Susan T. Fiske	professor2:	professor3:	pid1:310099491	pid2:	pid3:	cid:010302	
dep1:PSY	num1:327	dep2:	num2:	blank:	dr:SA	title:Close Relationships	is_cancelled:N	is_closed:N	professor1:Josette N. Shelton	professor2:	professor3:	pid1:710106814	pid2:	pid3:	cid:010301	
dep1:PSY	num1:551	dep2:	num2:	blank:	dr:	title:Design and Interpretation of Social Psychological Research	is_cancelled:N	is_closed:N	professor1:Deborah A. Prentice	professor2:	professor3:	pid1:010006065	pid2:	pid3:	cid:005702	
dep1:PSY	num1:101A	dep2:	num2:	blank:	dr:ST	title:Introduction to Psychology: Advanced Lab for Freshmen and Sophomores	is_cancelled:N	is_closed:N	professor1:Joel Cooper	professor2:Deborah A. Prentice	professor3:	pid1:010000698	pid2:010006065	pid3:	cid:009111	
dep1:PSY	num1:502	dep2:	num2:	blank:	dr:	title:Proseminar in Basic Problems in Psychology:  Neuroscience and Neuropsychology	is_cancelled:N	is_closed:N	professor1:Asif A. Ghazanfar	professor2:	professor3:	pid1:960050126	pid2:	pid3:	cid:008767	
dep1:PSY	num1:326	dep2:	num2:	blank:	dr:SA	title:Social and Personality Development	is_cancelled:N	is_closed:N	professor1:Stacey E. Lutz	professor2:	professor3:	pid1:960040937	pid2:	pid3:	cid:005624	
dep1:PSY	num1:320	dep2:	num2:	blank:	dr:SA	title:Theories of Psychotherapy	is_cancelled:N	is_closed:N	professor1:Ronald J. Comer	professor2:	professor3:	pid1:010002999	pid2:	pid3:	cid:005618	
dep1:PSY	num1:310	dep2:	num2:	blank:	dr:EC	title:Psychology of Thinking	is_cancelled:N	is_closed:N	professor1:Daniel N. Osherson	professor2:	professor3:	pid1:960021473	pid2:	pid3:	cid:005605	
dep1:PSY	num1:259B	dep2:	num2:	blank:	dr:ST	title:Introduction to Cognitive Neuroscience	is_cancelled:N	is_closed:N	professor1:Sabine Kastner	professor2:	professor3:	pid1:710099493	pid2:	pid3:	cid:008821	
dep1:PSY	num1:259A	dep2:	num2:	blank:	dr:EC	title:Introduction to Cognitive Neuroscience	is_cancelled:N	is_closed:N	professor1:Sabine Kastner	professor2:	professor3:	pid1:710099493	pid2:	pid3:	cid:008820	
dep1:PSY	num1:501	dep2:	num2:	blank:	dr:	title:Proseminar in Basic Problems in Psychology:  Cognitive Psychology	is_cancelled:N	is_closed:N	professor1:Jonathan D. Cohen	professor2:	professor3:	pid1:710090078	pid2:	pid3:	cid:008766	
dep1:PSY	num1:415	dep2:	num2:	blank:	dr:EC	title:Advanced Topics in Learning & Memory: Cellular and Molecular Mechanisms	is_cancelled:N	is_closed:N	professor1:Elizabeth Gould	professor2:	professor3:	pid1:810075182	pid2:	pid3:	cid:010310	
dep1:PSY	num1:251	dep2:	num2:	blank:	dr:QR	title:Quantitative Methods	is_cancelled:N	is_closed:N	professor1:Andrew R. Conway	professor2:	professor3:	pid1:960054162	pid2:	pid3:	cid:005586	
dep1:PSY	num1:213	dep2:CHV	num2:213	blank:	dr:EM	title:The Psychology of Morality and Politics	is_cancelled:N	is_closed:N	professor1:Jonathan D. Haidt	professor2:	professor3:	pid1:960190843	pid2:	pid3:	cid:010319	
dep1:PSY	num1:208	dep2:	num2:	blank:	dr:EC	title:The Brain: A User's Guide	is_cancelled:N	is_closed:N	professor1:Barry L. Jacobs	professor2:	professor3:	pid1:010004022	pid2:	pid3:	cid:005579	
dep1:PSY	num1:543	dep2:	num2:	blank:	dr:	title:Research Seminar in Cognitive Psychology	is_cancelled:N	is_closed:N	professor1:Philip N. Johnson-Laird	professor2:	professor3:	pid1:010006252	pid2:	pid3:	cid:005695	
dep1:PSY	num1:511	dep2:	num2:	blank:	dr:	title:Current Issues in Neuroscience and Behavior	is_cancelled:N	is_closed:N	professor1:Elizabeth Gould	professor2:Asif A. Ghazanfar	professor3:Samuel S. Wang	pid1:810075182	pid2:960050126	pid3:510099501	cid:005668	
dep1:PSY	num1:307	dep2:	num2:	blank:	dr:EC	title:Educational Psychology	is_cancelled:N	is_closed:N	professor1:Gita Z. Wilder	professor2:	professor3:	pid1:010012363	pid2:	pid3:	cid:005602	
dep1:PSY	num1:101	dep2:	num2:	blank:	dr:ST	title:Introduction to Psychology	is_cancelled:N	is_closed:N	professor1:Joel Cooper	professor2:	professor3:	pid1:010000698	pid2:	pid3:	cid:005558	
dep1:REL	num1:375	dep2:	num2:	blank:	dr:HA	title:Religion and Violence in America:  From the Puritans to 9/11	is_cancelled:N	is_closed:N	professor1:Jon Pahl	professor2:	professor3:	pid1:960230459	pid2:	pid3:	cid:010333	
dep1:REL	num1:224	dep2:	num2:	blank:	dr:HA	title:Buddhist Traditions of Sacred Biography	is_cancelled:N	is_closed:N	professor1:Andrew H. Quintman	professor2:	professor3:	pid1:960197643	pid2:	pid3:	cid:010330	
dep1:REL	num1:228	dep2:EAS	num2:228	blank:	dr:HA	title:Religion in Japanese Culture	is_cancelled:N	is_closed:N	professor1:Jacqueline I. Stone	professor2:	professor3:	pid1:010019340	pid2:	pid3:	cid:005958	
dep1:REL	num1:521	dep2:	num2:	blank:	dr:	title:Religion and Culture Workshop	is_cancelled:N	is_closed:N	professor1:Leigh E. Schmidt	professor2:	professor3:	pid1:010027431	pid2:	pid3:	cid:009388	
dep1:REL	num1:351	dep2:JDS	num2:351	blank:	dr:HA	title:Golem: The Creation of an Artificial Man	is_cancelled:N	is_closed:N	professor1:Peter   Schäfer	professor2:	professor3:	pid1:710084374	pid2:	pid3:	cid:006032	
dep1:REL	num1:359	dep2:	num2:	blank:	dr:HA	title:Religion and Immigration to the United States	is_cancelled:N	is_closed:N	professor1:Albert J. Raboteau	professor2:	professor3:	pid1:010004648	pid2:	pid3:	cid:010323	
dep1:REL	num1:341	dep2:JDS	num2:341	blank:	dr:HA	title:Judaism in the Greco-Roman Diaspora	is_cancelled:N	is_closed:N	professor1:Martha Himmelfarb	professor2:	professor3:	pid1:010000414	pid2:	pid3:	cid:010316	
dep1:REL	num1:335	dep2:NES	num2:356	blank:	dr:HA	title:Moses and Jesus in the Islamic Tradition	is_cancelled:N	is_closed:N	professor1:Shaun E. Marmon	professor2:	professor3:	pid1:010027526	pid2:	pid3:	cid:009579	
dep1:REL	num1:330	dep2:NES	num2:369	blank:	dr:SA	title:Magic and Miracles in the Lands of Islam	is_cancelled:N	is_closed:N	professor1:Shaun E. Marmon	professor2:	professor3:	pid1:010027526	pid2:	pid3:	cid:010318	
dep1:REL	num1:253	dep2:WOM	num2:253	blank:	dr:HA	title:Early Christian Women: From Mary Magdalene to Martyred Mothers	is_cancelled:N	is_closed:N	professor1:AnneMarie   Luijendijk	professor2:	professor3:	pid1:960223853	pid2:	pid3:	cid:010317	
dep1:REL	num1:512	dep2:JDS	num2:512	blank:	dr:	title:Studies in Greco-Roman Religions	is_cancelled:N	is_closed:N	professor1:Martha Himmelfarb	professor2:Peter   Schäfer	professor3:	pid1:010000414	pid2:710084374	pid3:	cid:010360	
dep1:REL	num1:511	dep2:	num2:	blank:	dr:	title:Special Topics in the Study of Religion	is_cancelled:N	is_closed:N	professor1:Albert J. Raboteau	professor2:	professor3:	pid1:010004648	pid2:	pid3:	cid:006071	
dep1:REL	num1:505	dep2:	num2:	blank:	dr:	title:Studies in the Religions of the Americas	is_cancelled:N	is_closed:N	professor1:R. M. Griffith	professor2:	professor3:	pid1:810060859	pid2:	pid3:	cid:006065	
dep1:REL	num1:508	dep2:	num2:	blank:	dr:	title:Studies in Religion and Morality	is_cancelled:N	is_closed:N	professor1:Jeffrey L. Stout	professor2:Cornel R. West	professor3:	pid1:010002329	pid2:010006078	pid3:	cid:006068	
dep1:REL	num1:503	dep2:	num2:	blank:	dr:	title:Studies in East Asian Religions	is_cancelled:N	is_closed:N	professor1:Stephen F. Teiser	professor2:	professor3:	pid1:010005993	pid2:	pid3:	cid:006063	
dep1:REL	num1:510	dep2:	num2:	blank:	dr:	title:Special Topics in the Study of Religion	is_cancelled:N	is_closed:N	professor1:Jacqueline I. Stone	professor2:	professor3:	pid1:010019340	pid2:	pid3:	cid:006070	
dep1:REL	num1:504	dep2:HLS	num2:504	blank:	dr:	title:Studies in Greco-Roman Religions	is_cancelled:N	is_closed:N	professor1:AnneMarie   Luijendijk	professor2:	professor3:	pid1:960223853	pid2:	pid3:	cid:006064	
dep1:REL	num1:222	dep2:	num2:	blank:	dr:EC	title:Religion in Modern Thought and Film	is_cancelled:N	is_closed:N	professor1:Jeffrey L. Stout	professor2:	professor3:	pid1:010002329	pid2:	pid3:	cid:005953	
dep1:REL	num1:344	dep2:JDS	num2:344	blank:	dr:EM	title:Jewish Political Thought	is_cancelled:N	is_closed:N	professor1:Alan L. Mittleman	professor2:	professor3:	pid1:960236047	pid2:	pid3:	cid:010339	
dep1:REL	num1:360	dep2:WOM	num2:360	blank:	dr:SA	title:Women and American Religion	is_cancelled:N	is_closed:N	professor1:R. M. Griffith	professor2:	professor3:	pid1:810060859	pid2:	pid3:	cid:006041	
dep1:REL	num1:210	dep2:	num2:	blank:	dr:HA	title:Religion and Evolution	is_cancelled:N	is_closed:N	professor1:Oliver   Krüger	professor2:	professor3:	pid1:960161681	pid2:	pid3:	cid:010336	
dep1:RUS	num1:102	dep2:	num2:	blank:	dr:	title:Beginner's Russian II	is_cancelled:N	is_closed:N	professor1:Francis R. McLellan	professor2:	professor3:	pid1:960049250	pid2:	pid3:	cid:006269	
dep1:RUS	num1:107	dep2:	num2:	blank:	dr:	title:Intermediate Russian II	is_cancelled:N	is_closed:N	professor1:Francis R. McLellan	professor2:	professor3:	pid1:960049250	pid2:	pid3:	cid:006273	
dep1:RUS	num1:208	dep2:	num2:	blank:	dr:	title:Advanced Russian Reading and Conversation  II	is_cancelled:N	is_closed:N	professor1:Ksana Blank	professor2:	professor3:	pid1:410107930	pid2:	pid3:	cid:006276	
dep1:SLA	num1:335	dep2:COM	num2:335	blank:	dr:	title:Pushkin, Prokofiev, Meyerhold:  Boris Godunov on the 20th-Century Stage	is_cancelled:N	is_closed:N	professor1:Caryl   Emerson	professor2:	professor3:	pid1:010004085	pid2:	pid3:	cid:010080	
dep1:SLA	num1:112	dep2:	num2:	blank:	dr:	title:Introductory Czech II	is_cancelled:N	is_closed:N	professor1:Mirjam Fried	professor2:	professor3:	pid1:910109074	pid2:	pid3:	cid:008790	
dep1:SLA	num1:513	dep2:	num2:	blank:	dr:	title:Russian Literature before 1800	is_cancelled:N	is_closed:N	professor1:Olga P. Hasty	professor2:Michael A. Wachtel	professor3:	pid1:010043487	pid2:010018960	pid3:	cid:006320	
dep1:SLA	num1:320	dep2:	num2:	blank:	dr:LA	title:History of Russian Literature, 1860 -1917	is_cancelled:N	is_closed:N	professor1:Ellen B. Chances	professor2:	professor3:	pid1:010000024	pid2:	pid3:	cid:006291	
dep1:SLA	num1:216	dep2:ANT	num2:216	blank:	dr:SA	title:Russia In Transition: Post-Communism as a Cultural Problem	is_cancelled:N	is_closed:Y	professor1:Serguei A. Oushakine	professor2:	professor3:	pid1:960067739	pid2:	pid3:	cid:010380	
dep1:SLA	num1:537	dep2:	num2:	blank:	dr:	title:Boris Godunov	is_cancelled:N	is_closed:N	professor1:Caryl   Emerson	professor2:	professor3:	pid1:010004085	pid2:	pid3:	cid:010263	
dep1:SLA	num1:530	dep2:	num2:	blank:	dr:	title:Topics in Russian Literature or Literary Theory	is_cancelled:N	is_closed:N	professor1:Ksana Blank	professor2:	professor3:	pid1:410107930	pid2:	pid3:	cid:008094	
dep1:SLA	num1:419	dep2:	num2:	blank:	dr:LA	title:19th- and 20th-Century Russian Poetry	is_cancelled:N	is_closed:N	professor1:Olga P. Hasty	professor2:	professor3:	pid1:010043487	pid2:	pid3:	cid:008669	
dep1:SLA	num1:599	dep2:	num2:	blank:	dr:	title:Slavic Dissertation Colloquium	is_cancelled:N	is_closed:N	professor1:Olga P. Hasty	professor2:	professor3:	pid1:010043487	pid2:	pid3:	cid:010038	
dep1:SLA	num1:104	dep2:	num2:	blank:	dr:	title:Introductory Bosnian/Croatian/Serbian II	is_cancelled:N	is_closed:N	professor1:Margaret H. Beissinger	professor2:	professor3:	pid1:960228819	pid2:	pid3:	cid:006271	
dep1:SLA	num1:502	dep2:	num2:	blank:	dr:	title:Russian Morphosyntax	is_cancelled:N	is_closed:N	professor1:Leonard H. Babby	professor2:	professor3:	pid1:010020109	pid2:	pid3:	cid:006310	
dep1:SLA	num1:321	dep2:	num2:	blank:	dr:LA	title:Soviet Literature, 1917-1965	is_cancelled:N	is_closed:N	professor1:Herman S. Ermolaev	professor2:	professor3:	pid1:010000593	pid2:	pid3:	cid:006292	
dep1:SLA	num1:520	dep2:	num2:	blank:	dr:	title:Topics in Contemporary Soviet and Post-Soviet Culture	is_cancelled:N	is_closed:N	professor1:Serguei A. Oushakine	professor2:	professor3:	pid1:960067739	pid2:	pid3:	cid:006327	
dep1:SOC	num1:527	dep2:	num2:	blank:	dr:	title:Social Network Analysis	is_cancelled:N	is_closed:N	professor1:Martin Ruef	professor2:	professor3:	pid1:960048819	pid2:	pid3:	cid:009482	
dep1:SOC	num1:510S	dep2:	num2:	blank:	dr:	title:Selected Topics in Social Structure: Political Sociology	is_cancelled:N	is_closed:N	professor1:Paul E. Starr	professor2:	professor3:	pid1:010000869	pid2:	pid3:	cid:006488	
dep1:SOC	num1:504	dep2:	num2:	blank:	dr:	title:Social Statistics	is_cancelled:N	is_closed:N	professor1:Scott M. Lynch	professor2:	professor3:	pid1:410109194	pid2:	pid3:	cid:006473	
dep1:SOC	num1:550	dep2:	num2:	blank:	dr:	title:Research Seminar in Empirical Investigation	is_cancelled:N	is_closed:N	professor1:Martin Ruef	professor2:	professor3:	pid1:960048819	pid2:	pid3:	cid:006561	
dep1:SOC	num1:520P	dep2:	num2:	blank:	dr:	title:Selected Topics in Social Institutions: Economic Sociology	is_cancelled:N	is_closed:N	professor1:Viviana A. Zelizer	professor2:	professor3:	pid1:010005384	pid2:	pid3:	cid:006511	
dep1:SOC	num1:502	dep2:	num2:	blank:	dr:	title:Contemporary Sociological Theory	is_cancelled:N	is_closed:N	professor1:Paul J. DiMaggio	professor2:	professor3:	pid1:010026669	pid2:	pid3:	cid:006471	
dep1:SOC	num1:284	dep2:	num2:	blank:	dr:SA	title:Mapping Globalization: History, Structures, and Challenges	is_cancelled:N	is_closed:N	professor1:Miguel A. Centeno	professor2:William G. Guthe	professor3:Tsering W. Shawa	pid1:010019169	pid2:910106575	pid3:110090353	cid:010244	
dep1:SOC	num1:364	dep2:	num2:	blank:	dr:SA	title:Sociology of Medicine	is_cancelled:N	is_closed:N	professor1:Elizabeth M. Armstrong	professor2:	professor3:	pid1:010017464	pid2:	pid3:	cid:006460	
dep1:SOC	num1:339	dep2:	num2:	blank:	dr:SA	title:Sociology of International Migration	is_cancelled:N	is_closed:N	professor1:Margarita A. Mooney	professor2:	professor3:	pid1:710084614	pid2:	pid3:	cid:009128	
dep1:SOC	num1:302	dep2:	num2:	blank:	dr:SA	title:Sociological Theory	is_cancelled:N	is_closed:N	professor1:Patricia   Fernández-Kelly	professor2:	professor3:	pid1:410075293	pid2:	pid3:	cid:006409	
dep1:SOC	num1:248	dep2:LAS	num2:248	blank:	dr:SA	title:Modern Mexican Society	is_cancelled:N	is_closed:N	professor1:Douglas S. Massey	professor2:	professor3:	pid1:010041957	pid2:	pid3:	cid:009318	
dep1:SOC	num1:510C	dep2:	num2:	blank:	dr:	title:Selected Topics in Social Structure	is_cancelled:N	is_closed:N	professor1:Howard F. Taylor	professor2:	professor3:	pid1:010003929	pid2:	pid3:	cid:006477	
dep1:SOC	num1:521	dep2:	num2:	blank:	dr:	title:Religion and Public Life	is_cancelled:N	is_closed:N	professor1:Robert J. Wuthnow	professor2:	professor3:	pid1:010004397	pid2:	pid3:	cid:006515	
dep1:SOC	num1:530J	dep2:	num2:	blank:	dr:	title:Selected Topics in Social Processes:  Microsociology: Collins, Katz, and Zeruvabel	is_cancelled:N	is_closed:N	professor1:Mitchell Duneier	professor2:	professor3:	pid1:960019958	pid2:	pid3:	cid:010193	
dep1:SPA	num1:548	dep2:COM	num2:549	blank:	dr:	title:Seminar in Modern Spanish-American Literature	is_cancelled:N	is_closed:N	professor1:Ricardo E. Piglia	professor2:	professor3:	pid1:010006135	pid2:	pid3:	cid:006721	
dep1:SPA	num1:535	dep2:	num2:	blank:	dr:	title:Golden-Age Prose	is_cancelled:N	is_closed:N	professor1:Alban K. Forcione	professor2:	professor3:	pid1:010003544	pid2:	pid3:	cid:006709	
dep1:SPA	num1:401	dep2:HIS	num2:408	blank:	dr:LA	title:Topics in Hispanic Culture (Europe and America)	is_cancelled:N	is_closed:N	professor1:Arcadio   Díaz-Quiñones	professor2:Jeremy I. Adelman	professor3:	pid1:010004708	pid2:010027720	pid3:	cid:008604	
dep1:SPA	num1:313	dep2:MED	num2:313	blank:	dr:LA	title:Art and Ideology in Medieval Iberia: Jews, Christians, and Moors	is_cancelled:N	is_closed:N	professor1:Marina S. Brownlee	professor2:	professor3:	pid1:000081033	pid2:	pid3:	cid:010273	
dep1:SPA	num1:227	dep2:LAS	num2:227	blank:	dr:LA	title:Contemporary Issues in Spain and/or Latin America	is_cancelled:N	is_closed:N	professor1:Gabriela   Nouzeilles	professor2:	professor3:	pid1:960034462	pid2:	pid3:	cid:010288	
dep1:SPA	num1:319	dep2:	num2:	blank:	dr:LA	title:Topics in Cinema and Culture	is_cancelled:N	is_closed:N	professor1:Richard   Peña	professor2:	professor3:	pid1:960179563	pid2:	pid3:	cid:008605	
